numbers,stimuli,correctanswer,correctanswer2,condition,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key,accuracy,RTs,participant,gender,age,handedness,frameRate,expName,date
1,lawyer_1.png,g,a,t,1,4,12,0,a,1,0.6343368273,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
9,lawyer_9.png,g,a,t,3,7,31,7,a,1,0.6343452586,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
4,lawyer_4.png,a,g,t,2,7,23,3,g,1,0.6343522228,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
6,lawyer_6.png,a,g,t,0,1,1,4,a,1,0.6343562549,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
1,lawyer_1.png,g,a,t,4,5,37,0,a,1,0.6343709175,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
6,lawyer_6.png,a,g,t,0,2,2,4,a,1,0.6343749496,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
1,lawyer_1.png,g,a,t,0,3,3,0,a,1,0.6344251683,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
8,lawyer_8.png,a,g,t,2,6,22,6,a,1,0.6497011804,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
9,lawyer_9.png,g,a,t,1,2,10,7,g,1,0.6501568144,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
1,lawyer_1.png,g,a,t,2,6,22,0,a,1,0.6501817405,34,f,23,s,60.01557549,SNARC lie 2,2019_May_16_1156
3,lawyer_3.png,g,a,t,2,4,20,2,g,1,0.6502128979,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
2,lawyer_2.png,a,g,t,4,7,39,1,a,1,0.6502381903,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
7,lawyer_7.png,g,a,t,3,3,27,5,g,1,0.6502620169,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
6,lawyer_6.png,a,g,t,3,2,26,4,g,1,0.6504694898,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
3,lawyer_3.png,g,a,t,2,1,17,2,a,1,0.65052594,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
6,lawyer_6.png,a,g,t,1,6,14,4,g,1,0.650553432,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
7,lawyer_7.png,g,a,t,4,4,36,5,a,1,0.6505614963,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
6,lawyer_6.png,a,g,t,4,7,39,4,a,1,0.6506054834,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
2,lawyer_2.png,a,g,t,0,3,3,1,a,1,0.6506230783,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
4,lawyer_4.png,a,g,t,4,3,35,3,g,1,0.6507396442,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
9,lawyer_9.png,g,a,t,1,6,14,7,a,1,0.650789863,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
9,lawyer_9.png,g,a,t,3,2,26,7,a,1,0.6508400817,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
6,lawyer_6.png,a,g,t,0,4,4,4,g,1,0.6508477791,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
8,lawyer_8.png,a,g,t,3,6,30,6,g,1,0.6508708728,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
4,lawyer_4.png,a,g,t,0,3,3,3,a,1,0.6508855352,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
8,lawyer_8.png,a,g,t,3,6,30,6,a,1,0.6508903001,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
1,lawyer_1.png,g,a,t,3,7,31,0,a,1,0.6508957988,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
1,lawyer_1.png,g,a,t,0,7,7,0,g,1,0.6509056959,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
8,lawyer_8.png,a,g,t,2,2,18,6,g,1,0.6509100946,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
2,lawyer_2.png,a,g,t,3,0,24,1,a,1,0.6509108278,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
4,lawyer_4.png,a,g,t,2,5,21,3,a,1,0.6509119275,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
6,lawyer_6.png,a,g,t,2,7,23,4,a,1,0.6509192586,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
8,lawyer_8.png,a,g,t,4,4,36,6,g,1,0.6509203583,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
2,lawyer_2.png,a,g,t,0,7,7,1,g,1,0.6509232908,21,f,20,d,60.02323421,SNARC lie 1,2019_Apr_18_1508
2,lawyer_2.png,a,g,t,0,2,2,1,a,1,0.6509236572,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
8,lawyer_8.png,a,g,t,2,1,17,6,a,1,0.6509251236,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
6,lawyer_6.png,a,g,t,4,0,32,4,a,1,0.6509284228,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
3,lawyer_3.png,g,a,t,4,7,39,2,a,1,0.6509291558,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
8,lawyer_8.png,a,g,t,4,5,37,6,a,1,0.6509302554,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
3,lawyer_3.png,g,a,t,2,7,23,2,a,1,0.6509335544,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
2,lawyer_2.png,a,g,t,2,5,21,1,g,1,0.6509346543,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
7,lawyer_7.png,g,a,t,2,5,21,5,g,1,0.6509350208,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
2,lawyer_2.png,a,g,t,4,7,39,1,a,1,0.6509353872,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
2,lawyer_2.png,a,g,t,4,4,36,1,a,1,0.6509372201,21,f,20,d,60.02323421,SNARC lie 1,2019_Apr_18_1508
2,lawyer_2.png,a,g,t,0,3,3,1,a,1,0.6509372201,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
3,lawyer_3.png,g,a,t,0,0,0,2,g,1,0.650938686,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
6,lawyer_6.png,a,g,t,2,3,19,4,a,1,0.6509434516,20,f,25,d,60.00527894,SNARC lie 2,2019_Apr_18_1410
1,lawyer_1.png,g,a,t,4,5,37,0,a,1,0.650944551,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
8,lawyer_8.png,a,g,t,1,3,11,6,a,1,0.6509478502,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
6,lawyer_6.png,a,g,t,0,1,1,4,a,1,0.6509482167,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
7,lawyer_7.png,g,a,t,2,6,22,5,g,1,0.6509493166,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
1,lawyer_1.png,g,a,t,0,2,2,0,a,1,0.6509511494,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
1,lawyer_1.png,g,a,t,3,0,24,0,g,1,0.6509515159,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
1,lawyer_1.png,g,a,t,4,6,38,0,g,1,0.6509526158,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
8,lawyer_8.png,a,g,t,2,7,23,6,a,1,0.6509529823,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
9,lawyer_9.png,g,a,t,1,1,9,7,g,1,0.6509559146,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
8,lawyer_8.png,a,g,t,2,6,22,6,a,1,0.6509570144,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
1,lawyer_1.png,g,a,t,1,1,9,0,a,1,0.6509577474,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
1,lawyer_1.png,g,a,t,0,2,2,0,a,1,0.6509592137,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
2,lawyer_2.png,a,g,t,4,0,32,1,g,1,0.6509592137,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
2,lawyer_2.png,a,g,t,0,6,6,1,g,1,0.6509595802,34,f,23,s,60.01557549,SNARC lie 2,2019_May_16_1156
1,lawyer_1.png,g,a,t,4,4,36,0,g,1,0.6509625125,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
9,lawyer_9.png,g,a,t,3,5,29,7,g,1,0.6509628792,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
7,lawyer_7.png,g,a,t,1,0,8,5,g,1,0.6509636124,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
1,lawyer_1.png,g,a,t,4,1,33,0,g,1,0.6509636124,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
9,lawyer_9.png,g,a,t,0,0,0,7,a,1,0.6509669113,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
7,lawyer_7.png,g,a,t,0,0,0,5,g,1,0.650968011,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
8,lawyer_8.png,a,g,t,1,3,11,6,a,1,0.6509698438,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
3,lawyer_3.png,g,a,t,0,0,0,2,a,1,0.6509698438,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
4,lawyer_4.png,a,g,t,1,4,12,3,a,1,0.6509705768,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
7,lawyer_7.png,g,a,t,1,1,9,5,a,1,0.650973876,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
2,lawyer_2.png,a,g,t,2,6,22,1,a,1,0.6509845062,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
8,lawyer_8.png,a,g,t,4,1,33,6,a,1,0.6509870719,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
4,lawyer_4.png,a,g,t,4,1,33,3,a,1,0.6510054001,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
9,lawyer_9.png,g,a,t,3,6,30,7,a,1,0.651009799,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
9,lawyer_9.png,g,a,t,3,2,26,7,a,1,0.6510174964,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
3,lawyer_3.png,g,a,t,1,0,8,2,g,1,0.6510222619,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
8,lawyer_8.png,a,g,t,2,0,16,6,a,1,0.6510651498,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
9,lawyer_9.png,g,a,t,3,1,25,7,g,1,0.651122699,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
7,lawyer_7.png,g,a,t,1,7,15,5,g,1,0.6511366284,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
8,lawyer_8.png,a,g,t,1,1,9,6,a,1,0.6513939535,20,f,25,d,60.00527894,SNARC lie 2,2019_Apr_18_1410
6,lawyer_6.png,a,g,t,2,4,20,4,g,1,0.6667014898,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
6,lawyer_6.png,a,g,t,1,7,15,4,a,1,0.6667678372,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
3,lawyer_3.png,g,a,t,2,7,23,2,a,1,0.666822088,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
3,lawyer_3.png,g,a,t,1,6,14,2,a,1,0.6668459144,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
6,lawyer_6.png,a,g,t,3,2,26,4,a,1,0.666935355,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
7,lawyer_7.png,g,a,t,2,0,16,5,a,1,0.6670050013,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
4,lawyer_4.png,a,g,t,3,0,24,3,g,1,0.6670383583,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
3,lawyer_3.png,g,a,t,3,0,24,2,g,1,0.6670852779,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
1,lawyer_1.png,g,a,t,0,3,3,0,a,1,0.6670882104,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
4,lawyer_4.png,a,g,t,4,5,37,3,g,1,0.6671461269,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
8,lawyer_8.png,a,g,t,2,7,23,6,g,1,0.6672245706,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
2,lawyer_2.png,a,g,t,4,5,37,1,g,1,0.6673975869,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
1,lawyer_1.png,g,a,t,3,5,29,0,g,1,0.667450005,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
4,lawyer_4.png,a,g,t,0,2,2,3,a,1,0.6674851946,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
9,lawyer_9.png,g,a,t,0,4,4,7,g,1,0.6674884937,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
1,lawyer_1.png,g,a,t,3,1,25,0,a,1,0.6675218507,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
9,lawyer_9.png,g,a,t,4,6,38,7,a,1,0.6675401786,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
6,lawyer_6.png,a,g,t,4,6,38,4,g,1,0.6675456769,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
9,lawyer_9.png,g,a,t,1,7,15,7,a,1,0.6675552074,34,f,23,s,60.01557549,SNARC lie 2,2019_May_16_1156
4,lawyer_4.png,a,g,t,0,7,7,3,g,1,0.6675717027,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
3,lawyer_3.png,g,a,t,2,2,18,2,g,1,0.6675739021,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
7,lawyer_7.png,g,a,t,0,0,0,5,a,1,0.6675750018,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
9,lawyer_9.png,g,a,t,1,5,13,7,g,1,0.6675761014,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
3,lawyer_3.png,g,a,t,3,0,24,2,a,1,0.6675775677,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
9,lawyer_9.png,g,a,t,1,0,8,7,g,1,0.6675808667,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
8,lawyer_8.png,a,g,t,0,6,6,6,g,1,0.6675867317,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
7,lawyer_7.png,g,a,t,2,6,22,5,a,1,0.6675878312,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
2,lawyer_2.png,a,g,t,4,6,38,1,g,1,0.6675881981,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
3,lawyer_3.png,g,a,t,2,7,23,2,a,1,0.6675892975,20,f,25,d,60.00527894,SNARC lie 2,2019_Apr_18_1410
1,lawyer_1.png,g,a,t,3,5,29,0,g,1,0.6675911304,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
4,lawyer_4.png,a,g,t,1,3,11,3,g,1,0.6675911305,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
3,lawyer_3.png,g,a,t,2,3,19,2,g,1,0.6675936966,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
3,lawyer_3.png,g,a,t,2,3,19,2,g,1,0.6675966284,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
9,lawyer_9.png,g,a,t,1,4,12,7,a,1,0.6675977288,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
1,lawyer_1.png,g,a,t,2,1,17,0,g,1,0.6676046932,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
3,lawyer_3.png,g,a,t,1,7,15,2,g,1,0.6676046932,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
1,lawyer_1.png,g,a,t,0,6,6,0,a,1,0.6676054262,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
1,lawyer_1.png,g,a,t,3,4,28,0,a,1,0.6676138572,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
3,lawyer_3.png,g,a,t,1,4,12,2,a,1,0.6676171562,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
3,lawyer_3.png,g,a,t,0,5,5,2,a,1,0.6676178891,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
4,lawyer_4.png,a,g,t,0,7,7,3,a,1,0.6676186225,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
8,lawyer_8.png,a,g,t,0,4,4,6,a,1,0.6676211883,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
9,lawyer_9.png,g,a,t,2,6,22,7,a,1,0.6676230212,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
7,lawyer_7.png,g,a,t,0,6,6,5,g,1,0.6676233877,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
7,lawyer_7.png,g,a,t,0,1,1,5,g,1,0.6676244875,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
4,lawyer_4.png,a,g,t,1,4,12,3,a,1,0.6676292527,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
8,lawyer_8.png,a,g,t,0,6,6,6,a,1,0.6676296191,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
9,lawyer_9.png,g,a,t,2,7,23,7,a,1,0.6676358506,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
6,lawyer_6.png,a,g,t,2,1,17,4,g,1,0.6676358507,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
6,lawyer_6.png,a,g,t,0,4,4,4,a,1,0.6676435485,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
1,lawyer_1.png,g,a,t,1,2,10,0,a,1,0.6676662753,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
7,lawyer_7.png,g,a,t,3,2,26,5,g,1,0.6676732397,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
6,lawyer_6.png,a,g,t,2,1,17,4,g,1,0.667691201,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
8,lawyer_8.png,a,g,t,4,6,38,6,a,1,0.6676937672,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
8,lawyer_8.png,a,g,t,3,2,26,6,g,1,0.6677216254,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
6,lawyer_6.png,a,g,t,0,0,0,4,g,1,0.6677403203,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
1,lawyer_1.png,g,a,t,3,3,27,0,a,1,0.6677718447,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
4,lawyer_4.png,a,g,t,3,0,24,3,g,1,0.6677766098,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
7,lawyer_7.png,g,a,t,4,1,33,5,g,1,0.667779542,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
2,lawyer_2.png,a,g,t,1,6,14,1,g,1,0.6835056897,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
1,lawyer_1.png,g,a,t,3,1,25,0,a,1,0.6835108216,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
2,lawyer_2.png,a,g,t,3,5,29,1,g,1,0.6835665387,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
6,lawyer_6.png,a,g,t,1,0,8,4,g,1,0.6836207896,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
4,lawyer_4.png,a,g,t,0,4,4,3,a,1,0.6838194649,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
8,lawyer_8.png,a,g,t,0,2,2,6,g,1,0.6841512015,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
2,lawyer_2.png,a,g,t,1,6,14,1,g,1,0.6841552337,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
4,lawyer_4.png,a,g,t,3,2,26,3,a,1,0.6841618316,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
2,lawyer_2.png,a,g,t,0,2,2,1,g,1,0.6842098511,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
6,lawyer_6.png,a,g,t,1,5,13,4,a,1,0.6842175487,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
9,lawyer_9.png,g,a,t,2,4,20,7,g,1,0.6842182819,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
7,lawyer_7.png,g,a,t,1,2,10,5,g,1,0.6842237803,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
2,lawyer_2.png,a,g,t,3,3,27,1,a,1,0.6842248798,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
8,lawyer_8.png,a,g,t,4,7,39,6,a,1,0.684230745,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
8,lawyer_8.png,a,g,t,2,3,19,6,a,1,0.6842358769,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
8,lawyer_8.png,a,g,t,1,6,14,6,g,1,0.6842380762,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
6,lawyer_6.png,a,g,t,1,2,10,4,a,1,0.6842421081,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
1,lawyer_1.png,g,a,t,4,7,39,0,a,1,0.6842476064,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
8,lawyer_8.png,a,g,t,2,4,20,6,g,1,0.6842490728,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
8,lawyer_8.png,a,g,t,3,6,30,6,a,1,0.6842545713,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
3,lawyer_3.png,g,a,t,4,6,38,2,g,1,0.6842553045,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
3,lawyer_3.png,g,a,t,1,2,10,2,g,1,0.6842630024,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
6,lawyer_6.png,a,g,t,1,3,11,4,a,1,0.684264102,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
4,lawyer_4.png,a,g,t,1,6,14,3,g,1,0.6842681342,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
1,lawyer_1.png,g,a,t,1,3,11,0,g,1,0.6842692341,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
6,lawyer_6.png,a,g,t,1,0,8,4,g,1,0.6842717999,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
7,lawyer_7.png,g,a,t,3,4,28,5,a,1,0.684276565,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
3,lawyer_3.png,g,a,t,4,4,36,2,g,1,0.684279131,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
3,lawyer_3.png,g,a,t,4,6,38,2,g,1,0.6842849959,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
8,lawyer_8.png,a,g,t,1,7,15,6,a,1,0.6842857287,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
8,lawyer_8.png,a,g,t,3,5,29,6,g,1,0.684285729,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
6,lawyer_6.png,a,g,t,0,4,4,4,g,1,0.6842908608,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
3,lawyer_3.png,g,a,t,4,5,37,2,g,1,0.6842996581,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
9,lawyer_9.png,g,a,t,4,5,37,7,a,1,0.6843044235,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
6,lawyer_6.png,a,g,t,1,3,11,4,a,1,0.6843058895,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
7,lawyer_7.png,g,a,t,3,3,27,5,g,1,0.6843102885,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
7,lawyer_7.png,g,a,t,3,0,24,5,a,1,0.6843172531,34,f,23,s,60.01557549,SNARC lie 2,2019_May_16_1156
4,lawyer_4.png,a,g,t,1,1,9,3,g,1,0.6843359475,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
4,lawyer_4.png,a,g,t,4,6,38,3,g,1,0.6843421794,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
3,lawyer_3.png,g,a,t,3,7,31,2,g,1,0.6843513432,20,f,25,d,60.00527894,SNARC lie 2,2019_Apr_18_1410
9,lawyer_9.png,g,a,t,0,1,1,7,g,1,0.6843630732,20,f,25,d,60.00527894,SNARC lie 2,2019_Apr_18_1410
1,lawyer_1.png,g,a,t,1,5,13,0,a,1,0.6844510474,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
2,lawyer_2.png,a,g,t,1,2,10,1,g,1,0.6844862372,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
9,lawyer_9.png,g,a,t,3,5,29,7,a,1,0.699572738,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
1,lawyer_1.png,g,a,t,4,3,35,0,g,1,0.6999979472,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
8,lawyer_8.png,a,g,t,4,2,34,6,a,1,0.700039002,4,f,24,d,60.03340485,SNARC lie 2,2019_Apr_09_1700
2,lawyer_2.png,a,g,t,4,7,39,1,g,1,0.7004326871,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
9,lawyer_9.png,g,a,t,0,0,0,7,a,1,0.7005591503,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
9,lawyer_9.png,g,a,t,0,5,5,7,a,1,0.7006177998,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
8,lawyer_8.png,a,g,t,4,6,38,6,a,1,0.7006522565,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
3,lawyer_3.png,g,a,t,0,5,5,2,g,1,0.7006966102,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
6,lawyer_6.png,a,g,t,2,1,17,4,a,1,0.700725935,2,f,28,d,60.06102824,SNARC lie 2,2019_Apr_04_1721
1,lawyer_1.png,g,a,t,0,3,3,0,a,1,0.7007677228,5,f,22,d,60.06486318,SNARC lie 1,2019_Apr_09_1752
3,lawyer_3.png,g,a,t,0,1,1,2,a,1,0.7007900829,1,f,27,d,59.90355943,SNARC lie 1,2019_Apr_01_1630
4,lawyer_4.png,a,g,t,3,3,27,3,a,1,0.7008245396,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
3,lawyer_3.png,g,a,t,4,7,39,2,a,1,0.7008337034,34,f,23,s,60.01557549,SNARC lie 2,2019_May_16_1156
